Disease,Readcode,Medcode,ReadcodeDescr,Category
Primary Malignancy_Other Organs,B1z..00,11009.0,Malig neop oth/ill-defined sites digestive tract/peritoneum,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B1zy.00,56918.0,Malignant neoplasm other spec digestive tract and peritoneum,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B1zz.00,51255.0,Malignant neoplasm of digestive tract and peritoneum NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B200000,71204.0,Malignant neoplasm of cartilage of nose,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B200100,98911.0,Malignant neoplasm of nasal conchae,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B200200,62761.0,Malignant neoplasm of septum of nose,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B200300,62182.0,Malignant neoplasm of vestibule of nose,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B200.00,23389.0,Malignant neoplasm of nasal cavities,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B200z00,42856.0,Malignant neoplasm of nasal cavities NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B201000,107916.0,Malignant neoplasm of auditory (Eustachian) tube,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B201100,98537.0,Malignant neoplasm of tympanic cavity,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B201200,54613.0,Malignant neoplasm of tympanic antrum,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B201300,71946.0,Malignant neoplasm of mastoid air cells,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B201.00,24456.0,"Malig neop auditory tube, middle ear and mastoid air cells",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B201z00,73537.0,"Malig neop auditory tube, middle ear, mastoid air cells NOS",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B202.00,32174.0,Malignant neoplasm of maxillary sinus,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B203.00,54636.0,Malignant neoplasm of ethmoid sinus,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B204.00,15684.0,Malignant neoplasm of frontal sinus,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B205.00,65215.0,Malignant neoplasm of sphenoidal sinus,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B206.00,39590.0,"Malignant neoplasm, overlapping lesion of accessory sinuses",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B20..00,26652.0,"Malig neop nasal cavities, middle ear and accessory sinuses",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B20y.00,96971.0,"Malig neop other site nasal cavity, middle ear and sinuses",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B20z.00,55246.0,Malignant neoplasm of accessory sinus NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B210.00,318.0,Malignant neoplasm of glottis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B211.00,26165.0,Malignant neoplasm of supraglottis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B212.00,22441.0,Malignant neoplasm of subglottis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B213000,63460.0,Malignant neoplasm of arytenoid cartilage,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B213100,37805.0,Malignant neoplasm of cricoid cartilage,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B213200,107878.0,Malignant neoplasm of cuneiform cartilage,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B213300,47862.0,Malignant neoplasm of thyroid cartilage,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B213.00,43111.0,Malignant neoplasm of laryngeal cartilage,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B213z00,97332.0,Malignant neoplasm of laryngeal cartilage NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B214.00,50579.0,"Malignant neoplasm, overlapping lesion of larynx",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B215.00,55374.0,Malignant neoplasm of epiglottis NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B21..00,319.0,Malignant neoplasm of larynx,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B21y.00,26813.0,"Malignant neoplasm of larynx, other specified site",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B21z.00,9237.0,Malignant neoplasm of larynx NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B230.00,67107.0,Malignant neoplasm of parietal pleura,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B231.00,106194.0,Malignant neoplasm of visceral pleura,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B23..00,31573.0,Malignant neoplasm of pleura,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B23y.00,98104.0,Malignant neoplasm of other specified pleura,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B23z.00,34742.0,Malignant neoplasm of pleura NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B240.00,27483.0,Malignant neoplasm of thymus,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B241000,63430.0,Malignant neoplasm of endocardium,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B241200,65605.0,Malignant neoplasm of myocardium,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B241300,94975.0,Malignant neoplasm of pericardium,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B241.00,95644.0,Malignant neoplasm of heart,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B241z00,50289.0,Malignant neoplasm of heart NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B242.00,27715.0,Malignant neoplasm of anterior mediastinum,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B243.00,92720.0,Malignant neoplasm of posterior mediastinum,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B24..00,62556.0,"Malignant neoplasm of thymus, heart and mediastinum",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B24X.00,61064.0,"Malignant neoplasm of mediastinum, part unspecified",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B24y.00,100232.0,"Malig neop of other site of heart, thymus and mediastinum",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B24z.00,66750.0,"Malignant neoplasm of heart, thymus and mediastinum NOS",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B25..00,39531.0,"Malig neo, overlapping lesion of heart, mediastinum & pleura",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B26..00,66646.0,"Malignant neoplasm, overlap lesion of resp & intrathor orgs",Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B2z0.00,65793.0,"Malig neop of upper respiratory tract, part unspecified",Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B2z..00,44356.0,Malig neop other/ill-defined sites resp/intrathoracic organs,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B2zy.00,29283.0,Malignant neoplasm of other site of respiratory tract,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B2zz.00,42569.0,Malignant neoplasm of respiratory tract NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310000,59382.0,Malignant neoplasm of soft tissue of head,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310100,40014.0,Malignant neoplasm of soft tissue of face,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310200,48517.0,Malignant neoplasm of soft tissue of neck,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310300,60035.0,Malignant neoplasm of cartilage of ear,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310400,49463.0,Malignant neoplasm of tarsus of eyelid,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310500,108389.0,Malignant neoplasm soft tissues of cervical spine,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310.00,43475.0,"Malig neop of connective and soft tissue head, face and neck",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B310z00,73718.0,"Malig neop connective and soft tissue head, face, neck NOS",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311000,50222.0,Malignant neoplasm of connective and soft tissue of shoulder,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311100,64345.0,"Malignant neoplasm of connective and soft tissue, upper arm",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311200,57482.0,Malignant neoplasm of connective and soft tissue of fore-arm,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311300,19321.0,Malignant neoplasm of connective and soft tissue of hand,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311400,91586.0,Malignant neoplasm of connective and soft tissue of finger,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311500,63988.0,Malignant neoplasm of connective and soft tissue of thumb,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311.00,53989.0,Malig neop connective and soft tissue upper limb/shoulder,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B311z00,104913.0,Malig neop connective soft tissue upper limb/shoulder NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312000,102949.0,Malignant neoplasm of connective and soft tissue of hip,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312100,44805.0,Malig neop of connective and soft tissue thigh and upper leg,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312200,54965.0,Malig neop connective and soft tissue of popliteal space,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312300,30542.0,Malig neop of connective and soft tissue of lower leg,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312400,54222.0,Malignant neoplasm of connective and soft tissue of foot,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312500,99572.0,Malignant neoplasm of connective and soft tissue of toe,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312.00,66088.0,Malig neop of connective and soft tissue of hip and leg,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B312z00,90546.0,Malig neop connective and soft tissue hip and leg NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B313000,29160.0,Malignant neoplasm of connective and soft tissue of axilla,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B313100,54186.0,Malignant neoplasm of diaphragm,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B313200,72522.0,Malignant neoplasm of great vessels,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B313300,104139.0,Malig neoplasm of connective and soft tissues of thor spine,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B313.00,22290.0,Malignant neoplasm of connective and soft tissue of thorax,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B313z00,98408.0,Malig neop of connective and soft tissue of thorax NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B314000,66488.0,Malig neop of connective and soft tissue of abdominal wall,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B314100,94272.0,Malig neoplasm of connective and soft tissues of lumb spine,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B314.00,45071.0,Malignant neoplasm of connective and soft tissue of abdomen,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B314z00,60247.0,Malig neop of connective and soft tissue of abdomen NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B315000,70463.0,Malignant neoplasm of connective and soft tissue of buttock,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B315100,67324.0,Malig neop of connective and soft tissue of inguinal region,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B315200,59152.0,Malignant neoplasm of connective and soft tissue of perineum,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B315300,110192.0,Malig neopl of connective and soft tissue - sacrum or coccyx,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B315.00,51965.0,Malignant neoplasm of connective and soft tissue of pelvis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B315z00,58836.0,Malig neop of connective and soft tissue of pelvis NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B316.00,57471.0,Malig neop of connective and soft tissue trunk unspecified,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B31y.00,65233.0,Malig neop connective and soft tissue other specified site,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B31z000,104128.0,Kaposi's sarcoma of soft tissue,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B31z.00,15182.0,"Malignant neoplasm of connective and soft tissue, site NOS",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B420.00,28003.0,Choriocarcinoma,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B42..00,93762.0,Malignant neoplasm of placenta,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B441.00,49828.0,Malignant neoplasm of fallopian tube,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B442.00,101778.0,Malignant neoplasm of broad ligament,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B443.00,46153.0,Malignant neoplasm of parametrium,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B44..00,19141.0,Malignant neoplasm of ovary and other uterine adnexa,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B44y.00,97996.0,Malignant neoplasm of other site of uterine adnexa,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B44z.00,65106.0,Malignant neoplasm of uterine adnexa NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B450100,10698.0,Malignant neoplasm of vaginal vault,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B450.00,37328.0,Malignant neoplasm of vagina,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B450z00,60772.0,Malignant neoplasm of vagina NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B451000,47899.0,Malignant neoplasm of greater vestibular (Bartholin's) gland,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B451.00,43761.0,Malignant neoplasm of labia majora,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B451z00,59362.0,Malignant neoplasm of labia majora NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B452.00,58061.0,Malignant neoplasm of labia minora,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B453.00,53910.0,Malignant neoplasm of clitoris,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B454.00,4554.0,Malignant neoplasm of vulva unspecified,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B454.11,11991.0,Primary vulval cancer,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B45..00,4555.0,Malig neop of other and unspecified female genital organs,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B45X.00,26454.0,Malignant neoplasm/overlapping lesion/feml genital organs,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B45y000,27617.0,Malignant neoplasm of overlapping lesion of vulva,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B45y.00,95421.0,Malignant neoplasm of other specified female genital organ,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B45z.00,20166.0,Malignant neoplasm of female genital organ NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B480.00,50681.0,Malignant neoplasm of prepuce (foreskin),Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B481.00,17841.0,Malignant neoplasm of glans penis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B482.00,48743.0,Malignant neoplasm of body of penis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B483.00,43392.0,"Malignant neoplasm of penis, part unspecified",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B484.00,72127.0,Malignant neoplasm of epididymis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B485.00,63331.0,Malignant neoplasm of spermatic cord,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B486.00,47767.0,Malignant neoplasm of scrotum,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B487.00,52570.0,"Malignant neoplasm, overlapping lesion of penis",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B48y000,68161.0,Malignant neoplasm of seminal vesicle,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B48y100,47668.0,Malignant neoplasm of tunica vaginalis,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B48y200,68824.0,"Malignant neoplasm, overlapping lesion male genital orgs",Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B48y.00,67949.0,Malignant neoplasm of other male genital organ,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B48yz00,92329.0,Malignant neoplasm of other male genital organ NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B48z.00,63224.0,Malignant neoplasm of penis and other male genital organ NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B4A3.00,15644.0,Malignant neoplasm of urethra,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B4A4.00,72174.0,Malignant neoplasm of paraurethral glands,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B4A..00,13559.0,Malig neop of kidney and other unspecified urinary organs,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B4Ay000,59286.0,Malignant neoplasm of overlapping lesion of urinary organs,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B4Ay.00,44884.0,Malignant neoplasm of other urinary organs,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B4Az.00,29462.0,Malignant neoplasm of kidney or urinary organs NOS,Possible Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B500000,59041.0,Malignant neoplasm of ciliary body,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B500100,59381.0,Malignant neoplasm of iris,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B500200,106569.0,Malignant neoplasm of crystalline lens,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B500.00,98813.0,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid",Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B500z00,56718.0,Malignant neoplasm of eyeball NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B501000,86996.0,Malignant neoplasm of connective tissue of orbit,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B501.00,45667.0,Malignant neoplasm of orbit,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B501z00,63104.0,Malignant neoplasm of orbit NOS,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B502.00,64817.0,Malignant neoplasm of lacrimal gland,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B503.00,63657.0,Malignant neoplasm of conjunctiva,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B504.00,73992.0,Malignant neoplasm of cornea,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B505.00,28069.0,Malignant neoplasm of retina,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B506.00,15991.0,Malignant neoplasm of choroid,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B507000,101805.0,Malignant neoplasm of lacrimal sac,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B507100,65357.0,Malignant neoplasm of nasolacrimal duct,Diagnosis of Primary Malignancy_Other Organs
Primary Malignancy_Other Organs,B507.00,71584.0,Malignant neoplasm of lacrimal duct,Diagnosis of Primary Malignancy_Other Organs
