Disease,Readcode,Medcode,ReadcodeDescr,Category
Non-Hodgkin Lymphoma,B627200,49262.0,Follicular non-Hodgkin's large cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627300,50668.0,Diffuse non-Hodgkin's small cell (diffuse) lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627400,108182.0,Diffuse non-Hodgkin's small cleaved cell (diffuse) lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627500,50695.0,Diffuse non-Hodgkin mixed sml & lge cell (diffuse) lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627600,53551.0,Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627700,17460.0,Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627800,65180.0,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse),Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627900,95715.0,Mucosa-associated lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627911,95545.0,Maltoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627A00,101114.0,Diffuse non-Hodgkin's large cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627.00,3604.0,Non - Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627.11,104391.0,Non-Hodgkin lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627B00,31576.0,Other types of follicular non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627C00,21549.0,Follicular non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627C11,17182.0,Follicular lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627D00,70509.0,Diffuse non-Hodgkin's centroblastic lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627E00,102594.0,Diffuse large B-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627F00,105966.0,Extranod marg zone B-cell lymphom mucosa-assoc lymphoid tiss,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627G00,105038.0,Mediastinal (thymic) large B-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627W00,31794.0,Unspecified B-cell non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627X00,39798.0,"Diffuse non-Hodgkin's lymphoma, unspecified",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628000,105889.0,Follicular lymphoma grade 1,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628100,105095.0,Follicular lymphoma grade 2,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628200,107166.0,Follicular lymphoma grade 3,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628300,105020.0,Follicular lymphoma grade 3a,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628400,107973.0,Follicular lymphoma grade 3b,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628500,106969.0,Diffuse follicle centre lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628600,108719.0,Cutaneous follicle centre lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628700,106063.0,Other types of follicular lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B628.00,104152.0,Follicular lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E100,105559.0,"Anaplastic large cell lymphoma, ALK-positive",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E200,105955.0,"Anaplastic large cell lymphoma, ALK-negative",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E300,104862.0,Cutaneous T-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E400,109780.0,"Extranodal NK/T-cell lymphoma, nasal type",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E500,107949.0,Hepatosplenic T-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E600,105709.0,Enteropathy-associated T-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E700,105925.0,Subcutaneous panniculitic T-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E800,105375.0,Blastic NK-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E900,105636.0,Angioimmunoblastic T-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62EA00,105286.0,Primary cutaneous CD30-positive T-cell proliferations,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62E.00,105085.0,T/NK-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62Ew00,104934.0,Other mature T/NK-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62F000,104386.0,Small cell B-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62F100,104620.0,Mantle cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62F200,104412.0,Lymphoblastic (diffuse) lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62F.00,106884.0,Nonfollicular lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62F.11,106867.0,Non-follicular lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62x000,90201.0,T-zone lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62x100,57737.0,Lymphoepithelioid lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62x200,12464.0,Peripheral T-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62x400,62437.0,Malignant reticulosis,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62x500,58962.0,Malignant immunoproliferative small intestinal disease,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62x.00,17887.0,Malignant lymphoma otherwise specified,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62xX00,44318.0,Oth and unspecif peripheral & cutaneous T-cell lymphomas,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y000,57427.0,Malignant lymphoma NOS of unspecified site,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y100,50696.0,"Malignant lymphoma NOS of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y200,72725.0,Malignant lymphoma NOS of intrathoracic lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y300,42579.0,Malignant lymphoma NOS of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y400,34089.0,Malignant lymphoma NOS of lymph nodes of axilla and arm,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y500,63105.0,Malignant lymphoma NOS of lymph node inguinal region and leg,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y600,71262.0,Malignant lymphoma NOS of intrapelvic lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y700,60092.0,Malignant lymphoma NOS of spleen,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y800,15504.0,Malignant lymphoma NOS of lymph nodes of multiple sites,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62y.00,12335.0,Malignant lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B62yz00,15027.0,Malignant lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg1000,23711.0,"[M]Malignant lymphoma, diffuse NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg1.00,36114.0,[M]Malignant lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg1.11,1483.0,[M]Lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg2.00,16460.0,"[M]Malignant lymphoma, non Hodgkin's type",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg2.11,3371.0,[M]Non Hodgkins lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg3.00,71117.0,"[M]Malignant lymphoma, undifferentiated cell type NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg4.00,46931.0,"[M]Malignant lymphoma, stem cell type",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg5.00,69301.0,"[M]Malignant lymphoma, convoluted cell type NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg6.00,99655.0,[M]Lymphosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg7.00,41754.0,"[M]Malignant lymphoma, lymphoplasmacytoid type",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg8.00,48253.0,"[M]Malignant lymphoma, immunoblastic type",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgA.00,68964.0,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgB.00,41841.0,"[M]Malignant lymphoma, follicular centre cell NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBg..00,17178.0,"[M]Lymphomas, NOS or diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgC.00,69980.0,"[M]Malignant lymphoma, lymphocytic, well differentiated NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgC.11,21463.0,[M]Lymphocytic lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgC.12,60504.0,[M]Lymphocytic lymphosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgD.00,51852.0,"[M]Malig lymphoma, lymphocytic, intermediate different NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgE.00,39906.0,"[M]Malignant lymphoma, centrocytic",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgG.00,72196.0,"[M]Malignant lymphoma, lymphocytic, poorly different NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgG.11,67203.0,[M]Lymphoblastic lymphosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgG.12,34352.0,[M]Lymphoblastic lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgG.13,52591.0,[M]Lymphoblastoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgH.00,72241.0,[M]Prolymphocytic lymphosarcoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgJ.00,60275.0,"[M]Malignant lymphoma, centroblastic type NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgK.00,66603.0,"[M]Malig lymphoma, follicular centre cell, non-cleaved NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgL.00,46877.0,"[M]Malignant lymphoma, small lymphocytic NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgM.00,31726.0,"[M]Malignant lymphoma, small cleaved cell, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgN.00,61251.0,"[M]Malign lymphoma,lymphocytic,intermediate differn, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgP.00,71652.0,"[M]Malignant lymphoma, mixed small and large cell, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgQ.00,58015.0,[M]Malignant lymphomatous polyposis,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgR.00,33869.0,"[M]Malignant lymphoma, large cell, diffuse NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgS.00,63994.0,"[M]Malignant lymphoma, large cell, cleaved, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgT.00,71619.0,"[M]Malignant lymphoma, large cell, noncleaved, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgV.00,51680.0,"[M]Malignant lymphoma, small cell, noncleaved, diffuse",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBgz.00,51895.0,"[M]Lymphoma, diffuse or NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBh0.00,72433.0,[M]Reticulosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBh2.00,100544.0,"[M]Reticulosarcoma, nodular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBh..00,106137.0,[M]Reticulosarcomas,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk0.00,63699.0,"[M]Malignant lymphoma, nodular NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk0.11,64947.0,[M]Brill - Symmers' disease,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk0.12,27562.0,[M]Follicular lymphosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk0.13,49253.0,[M]Giant follicular lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk2.00,98961.0,"[M]Malignant lymphoma, centroblastic-centrocytic, follicular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk3.00,106970.0,"[M]Malig lymphoma, lymphocytic, well differentiated,nodular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk5.00,39883.0,"[M]Malig lymp, follicular centre cell, cleaved, follicular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk7.00,97852.0,"[M]Malignant lymphoma, centroblastic type, follicular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk8.00,58953.0,"[M]Malig lymp,follicular centre cell,noncleaved,follicular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBk..00,20437.0,"[M]Lymphomas, nodular or follicular",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBkz.00,40513.0,"[M]Lymphoma, nodular or follicular NOS",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBl0.00,95464.0,[M]Mycosis fungoides,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBl1.00,97756.0,[M]Sezary's disease,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBl..00,46967.0,[M]Mycosis fungoides,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBlz.00,99695.0,[M]Mycosis fungoides NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBm0.00,63973.0,[M]Microglioma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBm1.11,70740.0,[M]Malignant reticulosis,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBm5.00,40766.0,[M] Peripheral T-cell lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBm8.00,54190.0,[M] Angioimmunoblastic lymphadenopathy,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBm9.00,31492.0,[M] Monocytoid B-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBmD.00,16774.0,[M] Cutaneous lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBmF.00,61146.0,[M] Angiocentric immunoproliferative lesion,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBmH.00,18383.0,[M] Large cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBmJ.00,68353.0,[M] Angioendotheliomatosis,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBv0.00,31749.0,[M]Monocytoid B-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,BBv2.00,27965.0,[M]AngiocentricT-cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuD100,67518.0,[X]Other types of follicular non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuD200,98596.0,[X]Other types of diffuse non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuD300,64336.0,[X]Other specified types of non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuDC00,64515.0,"[X]Diffuse non-Hodgkin's lymphoma, unspecified",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuDD00,109714.0,[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuDE00,63375.0,[X]Unspecified B-cell non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuDF00,8649.0,"[X]Non-Hodgkin's lymphoma, unspecified type",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,ByuDF11,7940.0,[X]Non-Hodgkin's lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,M162800,26111.0,Lymphomatoid papulosis,Diagnosis of Non-Hodgkin Lymphoma
