Disease,Readcode,Medcode,ReadcodeDescr,Category
Bipolar affective disorder and mania,E114200,46434.0,"Bipolar affective disorder, currently manic, moderate",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114300,16347.0,"Bipolar affect disord, currently manic, severe, no psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114400,55829.0,"Bipolar affect disord, currently manic,severe with psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114500,59011.0,"Bipolar affect disord,currently manic, part/unspec remission",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114600,63784.0,"Bipolar affective disorder, currently manic, full remission",History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114.00,3702.0,"Bipolar affective disorder, currently manic",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114.11,17385.0,Manic-depressive - now manic,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114z00,57605.0,"Bipolar affective disorder, currently manic, NOS",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115000,15923.0,"Bipolar affective disorder, currently depressed, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115100,35734.0,"Bipolar affective disorder, currently depressed, mild",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115200,27890.0,"Bipolar affective disorder, currently depressed, moderate",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115300,35607.0,"Bipolar affect disord, now depressed, severe, no psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115400,63701.0,"Bipolar affect disord, now depressed, severe with psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115500,72026.0,"Bipolar affect disord, now depressed, part/unspec remission",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115600,57465.0,"Bipolar affective disorder, now depressed, in full remission",History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115.00,4677.0,"Bipolar affective disorder, currently depressed",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115.11,12831.0,Manic-depressive - now depressed,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E115z00,37296.0,"Bipolar affective disorder, currently depressed, NOS",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116000,31535.0,"Mixed bipolar affective disorder, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116100,24689.0,"Mixed bipolar affective disorder, mild",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116200,63150.0,"Mixed bipolar affective disorder, moderate",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116300,63284.0,"Mixed bipolar affective disorder, severe, without psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116400,54195.0,"Mixed bipolar affective disorder, severe, with psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116500,63651.0,"Mixed bipolar affective disorder, partial/unspec remission",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116600,55064.0,"Mixed bipolar affective disorder, in full remission",History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116.00,31316.0,Mixed bipolar affective disorder,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E116z00,63583.0,"Mixed bipolar affective disorder, NOS",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117000,49763.0,"Unspecified bipolar affective disorder, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117100,63698.0,"Unspecified bipolar affective disorder, mild",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117200,68647.0,"Unspecified bipolar affective disorder, moderate",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117300,73423.0,"Unspecified bipolar affective disorder, severe, no psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117400,68326.0,"Unspecified bipolar affective disorder,severe with psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117500,70721.0,"Unspecified bipolar affect disord, partial/unspec remission",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117600,24230.0,"Unspecified bipolar affective disorder, in full remission",History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117.00,14784.0,Unspecified bipolar affective disorder,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E117z00,27986.0,"Unspecified bipolar affective disorder, NOS",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11..11,8567.0,Bipolar psychoses,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11..13,26161.0,Manic psychoses,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11y000,11596.0,Unspecified manic-depressive psychoses,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11y100,70925.0,Atypical manic disorder,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11y300,70399.0,Other mixed manic-depressive psychoses,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11y.00,60178.0,Other and unspecified manic-depressive psychoses,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E11yz00,33426.0,Other and unspecified manic-depressive psychoses NOS,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30000,2741.0,[X]Hypomania,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30100,13024.0,[X]Mania without psychotic symptoms,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30200,21065.0,[X]Mania with psychotic symptoms,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30211,37102.0,[X]Mania with mood-congruent psychotic symptoms,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30212,48632.0,[X]Mania with mood-incongruent psychotic symptoms,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30.00,12173.0,[X]Manic episode,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30.11,9521.0,"[X]Bipolar disorder, single manic episode",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30y00,32088.0,[X]Other manic episodes,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30z00,44513.0,"[X]Manic episode, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu30z11,4678.0,[X]Mania NOS,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31000,16808.0,"[X]Bipolar affective disorder, current episode hypomanic",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31100,26299.0,[X]Bipolar affect disorder cur epi manic wout psychotic symp,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31200,28277.0,[X]Bipolar affect disorder cur epi manic with psychotic symp,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31300,16562.0,[X]Bipolar affect disorder cur epi mild or moderate depressn,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31400,23713.0,"[X]Bipol aff disord, curr epis sev depress, no psychot symp",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31500,4732.0,[X]Bipolar affect dis cur epi severe depres with psyc symp,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31600,44693.0,"[X]Bipolar affective disorder, current episode mixed",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31700,27584.0,"[X]Bipolar affective disorder, currently in remission",History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31800,104065.0,[X]Bipolar affective disorder type I,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31900,103915.0,[X]Bipolar affective disorder type II,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31911,104051.0,[X]Bipolar II disorder,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31.00,6874.0,[X]Bipolar affective disorder,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31.11,1531.0,[X]Manic-depressive illness,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31.12,6710.0,[X]Manic-depressive psychosis,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31.13,66153.0,[X]Manic-depressive reaction,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31y00,53840.0,[X]Other bipolar affective disorders,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31y11,73924.0,[X]Bipolar II disorder,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31y12,51032.0,[X]Recurrent manic episodes,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu31z00,33751.0,"[X]Bipolar affective disorder, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu33213,29451.0,"[X]Manic-depress psychosis,depressd,no psychotic symptoms",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,Eu33312,28677.0,"[X]Manic-depress psychosis,depressed type+psychotic symptoms",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,ZRby100,30282.0,"Profile of mood states, bipolar",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,ZV11111,23963.0,[V]Personal history of manic-depressive psychosis,History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,ZV11112,22080.0,[V]Personal history of manic-depressive psychosis,History of Bipolar affective disorder and mania
