Disease,Readcode,Medcode,ReadcodeDescr,Category
Other haemolytic anaemias,D11z.00,15314.0,Acquired haemolytic anaemia NOS,Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,D1...00,3326.0,Haemolytic anaemias,Possible Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,D1y..00,39967.0,Other specified haemolytic anaemias,Possible Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,D1z..00,18631.0,Haemolytic anaemias NOS,Possible Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,Dyu1300,87112.0,[X]Other haemoglobinopathies,Possible Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,Dyu1500,100388.0,[X]Other autoimmune haemolytic anaemias,Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,Dyu1.00,99917.0,[X]Haemolytic anaemias,Possible Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,Q430000,39164.0,Neonatal jaundice + glucose-6-phosphate dehydrogenase defic.,Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,Q430.00,70762.0,Perinatal jaundice from hereditary haemolytic anaemias,Possible Diagnosis of Other haemolytic anaemias
Other haemolytic anaemias,Q430z00,103252.0,Perinatal jaundice from hereditary haemolytic anaemia NOS,Possible Diagnosis of Other haemolytic anaemias
