Disease,Readcode,Medcode,ReadcodeDescr,Category
Visual impairment and blindness,F495100,63045,"Lesser eye: total visual impairment, Better eye: unspecified",Diagnosis of blindness
Visual impairment and blindness,F495200,99165,"Lesser eye: total VI, Better eye: near normal vision",Diagnosis of blindness
Visual impairment and blindness,F495300,99166,"Lesser eye: total VI, Better eye: normal vision",Diagnosis of blindness
Visual impairment and blindness,F495400,60043,"Lesser eye: near total VI, Better eye: unspecified",Diagnosis of blindness
Visual impairment and blindness,F495500,63928,"Lesser eye: near total VI, Better eye: near normal vision",Diagnosis of blindness
Visual impairment and blindness,F495600,65144,"Lesser eye: near total VI, Better eye: normal vision",Diagnosis of blindness
Visual impairment and blindness,F495800,69998,"Lesser eye: profound VI, Better eye: near normal vision",Diagnosis of blindness
Visual impairment and blindness,F495A00,38000,"Acquired blindness, one eye",Diagnosis of blindness
Visual impairment and blindness,F495.00,15269,"Profound impairment, one eye",Diagnosis of blindness
Visual impairment and blindness,F495z00,44954,Profound impairment one eye NOS,Diagnosis of blindness
Visual impairment and blindness,F496000,20607,"Low vision, one eye, unspecified",Diagnosis of blindness
Visual impairment and blindness,F496100,104087,"Lesser eye: severe VI, Better eye: unspecified",Diagnosis of blindness
Visual impairment and blindness,F496200,25168,"Lesser eye: severe VI, Better eye: near normal vision",Diagnosis of blindness
Visual impairment and blindness,F496300,67765,"Lesser eye: severe VI, Better eye: normal vision",Diagnosis of blindness
Visual impairment and blindness,F496400,100755,"Lesser eye: moderate VI, Better eye: unspecified",Diagnosis of blindness
Visual impairment and blindness,F496500,62657,"Lesser eye: moderate VI, Better eye: near normal vision",Diagnosis of blindness
Visual impairment and blindness,F496600,67872,"Lesser eye: moderate VI, Better eye: normal vision",Diagnosis of blindness
Visual impairment and blindness,F496.00,25831,"Low vision, one eye",Diagnosis of blindness
Visual impairment and blindness,F496z00,37893,"Low vision, one eye NOS",Diagnosis of blindness
Visual impairment and blindness,F497.00,104853,"Severe visual impairment, binocular",Diagnosis of blindness
Visual impairment and blindness,F498.00,105665,"Moderate visual impairment, binocular",Diagnosis of blindness
Visual impairment and blindness,F499.00,104666,"Mild or no visual impairment, binocular",Diagnosis of blindness
Visual impairment and blindness,F49A.00,104077,"Blindness, monocular",Diagnosis of blindness
Visual impairment and blindness,F49B.00,105206,"Severe visual impairment, monocular",Diagnosis of blindness
Visual impairment and blindness,F49C.00,105493,"Moderate visual impairment, monocular",Diagnosis of blindness
Visual impairment and blindness,F49..00,8367,Blindness and low vision,Diagnosis of blindness
Visual impairment and blindness,F49..11,6020,Impaired vision,Diagnosis of blindness
Visual impairment and blindness,F49..13,3976,Partial sight,Diagnosis of blindness
Visual impairment and blindness,F49..14,9645,Sight impaired,Diagnosis of blindness
Visual impairment and blindness,F49y.00,25547,"Visual loss, one eye, unqualified",Diagnosis of blindness
Visual impairment and blindness,F49z000,18819,Charles Bonnet syndrome,Diagnosis of blindness
Visual impairment and blindness,F49z.00,1444,Visual loss NOS,Diagnosis of blindness
Visual impairment and blindness,F49z.11,23742,Acquired blindness,Diagnosis of blindness
Visual impairment and blindness,F4H7300,32467,Cortical blindness,Diagnosis of blindness
Visual impairment and blindness,Fy1..00,103907,Combined visual and hearing impairment,Diagnosis of blindness
Visual impairment and blindness,FyuL.00,98637,[X]Visual disturbances and blindness,Diagnosis of blindness
Visual impairment and blindness,SJ0z.11,32044,Blindness - traumatic - NOS,Diagnosis of blindness
Visual impairment and blindness,Z961.00,38717,Provision of guide help for visual and hearing impairment,Diagnosis of blindness
Visual impairment and blindness,Z962.00,107912,Provision of communicator for visual and hearing impairment,Diagnosis of blindness
Visual impairment and blindness,Z96..00,32905,Provision for visual and hearing impairment,Diagnosis of blindness
Visual impairment and blindness,ZK74.00,100108,Issue of local authority blind registration,Diagnosis of blindness
Visual impairment and blindness,ZN56800,73508,Blind telephone user,Diagnosis of blindness
Visual impairment and blindness,ZN56A00,110179,Deaf-blind telephone user,Diagnosis of blindness
Visual impairment and blindness,ZRhO.00,52227,Reynell Zinkin language scale for the visually impaired,Diagnosis of blindness
Visual impairment and blindness,ZRr6.00,90766,Vineland maturity scales adapted for the blind,Diagnosis of blindness
Visual impairment and blindness,ZV41000,6661,[V]Problems with sight,Diagnosis of blindness
