Disease,Readcode,Medcode,ReadcodeDescr,Category
"Primary Malignancy_Brain, Other CNS and Intracranial",B520100,70126.0,Malignant neoplasm of optic nerve,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B520200,65599.0,Malignant neoplasm of acoustic nerve,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B520.00,99621.0,Malignant neoplasm of cranial nerves,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B520z00,101086.0,Malignant neoplasm of cranial nerves NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B521200,109473.0,Malignant neoplasm of cerebral pia mater,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B521.00,28919.0,Malignant neoplasm of cerebral meninges,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B521z00,70104.0,Malignant neoplasm of cerebral meninges NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B522.00,51115.0,Malignant neoplasm of spinal cord,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B523.00,49714.0,Malignant neoplasm of spinal meninges,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B523z00,67211.0,Malignant neoplasm of spinal meninges NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B525.00,9622.0,Malignant neoplasm of cauda equina,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B52W.00,53504.0,"Malig neopl, overlap lesion brain & other part of CNS","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B52X.00,49875.0,"Malignant neoplasm of meninges, unspecified","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B542000,8550.0,Malignant neoplasm of pituitary gland,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B542100,39899.0,Malignant neoplasm of craniopharyngeal duct,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B542.00,59823.0,Malignant neoplasm pituitary gland and craniopharyngeal duct,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B542z00,59718.0,Malig neop pituitary gland or craniopharyngeal duct NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B543.00,42460.0,Malignant neoplasm of pineal gland,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B544.00,57047.0,Malignant neoplasm of carotid body,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B545000,51795.0,Malignant neoplasm of glomus jugulare,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B545100,47840.0,Malignant neoplasm of aortic body,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B545200,46905.0,Malignant neoplasm of coccygeal body,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B545.00,50035.0,Malignant neoplasm of aortic body and other paraganglia,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B545z00,103995.0,Malignant neoplasm of aortic body or paraganglia NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbB.00,8547.0,[M]Astrocytoma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbB.11,27748.0,[M]Astrocytic glioma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbC.00,8328.0,"[M]Astrocytoma, anaplastic type","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbE.00,45531.0,[M]Gemistocytic astrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbF.00,27846.0,[M]Fibrillary astrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbG.00,30273.0,[M]Pilocytic astrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbG.11,61783.0,[M]Juvenile astrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbG.12,98800.0,[M]Piloid astrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbH.00,103047.0,[M]Spongioblastoma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbK.00,50235.0,[M]Astroblastoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbL.00,23083.0,[M]Glioblastoma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbL.11,9575.0,[M]Glioblastoma multiforme,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbM.00,66064.0,[M]Giant cell glioblastoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbQ.00,27744.0,[M]Oligodendroglioma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbR.00,49186.0,"[M]Oligodendroglioma, anaplastic type","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbS.00,46404.0,[M]Oligodendroblastoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbT.00,34763.0,[M]Medulloblastoma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbU.00,65952.0,[M]Desmoplastic medulloblastoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbV.00,31767.0,[M]Medullomyoblastoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbW.00,37473.0,[M]Cerebellar sarcoma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbz.00,27653.0,[M]Glioma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBbZ.00,67587.0,[M]Pleomorphic xanthoastrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBc2.00,67288.0,[M]Medulloepithelioma NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBc6.11,93097.0,[M]Glioneuroma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBc7.11,68479.0,[M]Neuroastrocytoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBcA.00,58902.0,[M]Olfactory neurogenic tumour,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBd2.00,27363.0,"[M]Meningioma, malignant","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBd2.12,96798.0,[M]Meningothelial sarcoma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",BBdA.00,70176.0,[M]Papillary meningioma,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",ByuA000,68027.0,[X]Malignant neoplasm/other and unspecified cranial nerves,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",ByuA100,41515.0,"[X]Malignant neoplasm/central nervous system, unspecified","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",ByuA200,63925.0,"[X]Malignant neoplasm of meninges, unspecified","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",ByuA300,47633.0,"[X]Malig neopl, overlap lesion brain & other part of CNS","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",ZV10y12,48085.0,[V]Personal history of malignant neoplasm of brain,"History of Primary Malignancy_Brain, Other CNS and Intracranial"
