Disease,Readcode,Medcode,ReadcodeDescr,Category
"Liver fibrosis, sclerosis and cirrhosis",J615400,44676.0,Fatty portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615500,92909.0,Hypertrophic portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615600,40567.0,Capsular portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615700,27438.0,Cardiac portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615711,108819.0,Congestive cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615800,96664.0,Juvenile portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615812,58184.0,Indian childhood cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615C00,100253.0,Xanthomatous portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615D00,73482.0,Bacterial portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615G00,109540.0,Zooparasitic portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615H00,48928.0,Infectious cirrhosis NOS,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615.00,16725.0,Cirrhosis - non alcoholic,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615.11,47257.0,Portal cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615y00,55454.0,Portal cirrhosis unspecified,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615z00,16455.0,Non-alcoholic cirrhosis NOS,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615z11,22841.0,Macronodular cirrhosis of liver,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615z12,18739.0,Cryptogenic cirrhosis of liver,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615z13,1638.0,Cirrhosis of liver NOS,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J615z15,71453.0,Hepatic fibrosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J616100,15424.0,Secondary biliary cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J616200,91591.0,Biliary cirrhosis of children,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J616.00,9494.0,Biliary cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J616z00,58630.0,Biliary cirrhosis NOS,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J617000,7602.0,Chronic alcoholic hepatitis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J617.00,7943.0,Alcoholic hepatitis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J61..00,6863.0,Cirrhosis and chronic liver disease,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J61y300,40963.0,Portal fibrosis without cirrhosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J61y400,25383.0,Hepatic fibrosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J61y500,60104.0,Hepatic sclerosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J61y600,100592.0,Hepatic fibrosis with hepatic sclerosis,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",J635600,44120.0,Toxic liver disease with fibrosis and cirrhosis of liver,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
"Liver fibrosis, sclerosis and cirrhosis",Jyu7100,6015.0,[X]Other and unspecified cirrhosis of liver,"Diagnosis of Liver fibrosis, sclerosis and cirrhosis"
