Disease,Readcode,Medcode,ReadcodeDescr,Category
Secondary Malignancy_Other organs,B58y000,16760.0,Secondary malignant neoplasm of breast,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y100,55090.0,Secondary malignant neoplasm of uterus,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y200,73616.0,Secondary malignant neoplasm of cervix uteri,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y211,97832.0,Secondary cancer of the cervix,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y300,70736.0,Secondary malignant neoplasm of vagina,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y400,60335.0,Secondary malignant neoplasm of vulva,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y411,65490.0,Secondary cancer of the vulva,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y500,21590.0,Secondary malignant neoplasm of prostate,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y600,34145.0,Secondary malignant neoplasm of testis,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y700,49145.0,Secondary malignant neoplasm of penis,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y800,104480.0,Secondary malignant neoplasm of epididymis and vas deferens,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y900,45824.0,Secondary malignant neoplasm of tongue,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58y.00,18616.0,Secondary malignant neoplasm of other specified sites,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58yz00,22524.0,Secondary malignant neoplasm of other specified site NOS,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B58z.00,16500.0,Secondary malignant neoplasm of other specified site NOS,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B590.00,13569.0,Disseminated malignancy NOS,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B590.11,6170.0,Carcinomatosis,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,B594.00,54679.0,Secondary malignant neoplasm of unknown site,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB03.00,3197.0,"[M]Neoplasm, metastatic",Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB03.11,6985.0,[M]Secondary neoplasm,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB13.00,3152.0,"[M]Carcinoma, metastatic, NOS",Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB13.11,9366.0,[M]Secondary carcinoma,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB2B.00,24293.0,"[M]Squamous cell carcinoma, metastatic NOS",Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB53.00,5455.0,"[M]Adenocarcinoma, metastatic, NOS",Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BB85100,54874.0,[M]Metastatic signet ring cell carcinoma,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,BBy2.00,104699.0,"[M]No microscopic confirmation tumour, clinically metastatic",Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,ByuC300,57481.0,[X]Secondary malignant neoplasm/oth+unspc respiratory organs,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,ByuC400,88022.0,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,ByuC500,97091.0,[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs,Diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,ByuC600,68332.0,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system,Possible diagnosis of Secondary Malignancy_Other organs
Secondary Malignancy_Other organs,ByuC700,54253.0,[X]Secondary malignant neoplasm of other specified sites,Possible diagnosis of Secondary Malignancy_Other organs
