Disease,Readcode,Medcode,ReadcodeDescr,Category
Hypertension,L128000,60655,Pre-exist hyperten heart dis compl preg childbth+puerperium,Hypertension (3)
Hypertension,L128200,52621,Pre-exist 2ndry hypertens comp preg childbth and puerperium,Hypertension (3)
Hypertension,TJC7.00,21660,Adverse reaction to other antihypertensives,Hypertension (3)
Hypertension,TJC7z00,20497,Adverse reaction to antihypertensives NOS,Hypertension (3)
Hypertension,U60C500,63164,"[X]Oth antihyperten drug caus advers eff in therap use, NEC",Hypertension (3)
Hypertension,U60C511,30770,[X] Adverse reaction to other antihypertensives,Hypertension (3)
Hypertension,U60C51A,44350,[X] Adverse reaction to antihypertensives NOS,Hypertension (3)
Hypertension,6146200,32976,Hypertension induced by oral contraceptive pill,Secondary hypertension (4)
Hypertension,G24..00,7329,Secondary hypertension,Secondary hypertension (4)
Hypertension,G240.00,31755,Secondary malignant hypertension,Secondary hypertension (4)
Hypertension,G240000,59383,Secondary malignant renovascular hypertension,Secondary hypertension (4)
Hypertension,G240z00,73293,Secondary malignant hypertension NOS,Secondary hypertension (4)
Hypertension,G241.00,57288,Secondary benign hypertension,Secondary hypertension (4)
Hypertension,G241000,25371,Secondary benign renovascular hypertension,Secondary hypertension (4)
Hypertension,G241z00,51635,Secondary benign hypertension NOS,Secondary hypertension (4)
Hypertension,G244.00,34744,Hypertension secondary to endocrine disorders,Secondary hypertension (4)
Hypertension,G24z.00,16059,Secondary hypertension NOS,Secondary hypertension (4)
Hypertension,G24z000,31387,Secondary renovascular hypertension NOS,Secondary hypertension (4)
Hypertension,G24z100,31341,Hypertension secondary to drug,Secondary hypertension (4)
Hypertension,G24zz00,42229,Secondary hypertension NOS,Secondary hypertension (4)
Hypertension,Gyu2100,97533,[X]Hypertension secondary to other renal disorders,Secondary hypertension (4)
