Disease,Readcode,Medcode,ReadcodeDescr,Category
Benign neoplasm of brain and other parts of central nervous system,B7H4.00,39432.0,Benign neoplasm of carotid body,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,B7H5000,58575.0,Benign neoplasm of glomus jugulare,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,B7H5100,37162.0,Benign neoplasm of aortic body,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,B7H5200,53562.0,Benign neoplasm of coccygeal body,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,B7H5.00,64587.0,Benign neoplasm of aortic body and other paraganglia,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,B7H5z00,73669.0,Benign neoplasm of aortic body and other paraganglia NOS,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBb5.00,26157.0,[M]Choroid plexus papilloma NOS,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd0.00,12096.0,[M]Meningioma NOS,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd3.00,65426.0,[M]Meningotheliomatous meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd3.11,96487.0,[M]Endotheliomatous meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd4.00,38295.0,[M]Fibrous meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd5.00,38870.0,[M]Psammomatous meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd6.00,46251.0,[M]Angiomatous meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd7.00,21598.0,[M]Haemangioblastic meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd7.11,46490.0,[M]Angioblastic meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd8.00,50822.0,[M]Haemangiopericytic meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd9.00,67929.0,[M]Transitional meningioma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBd..00,2843.0,[M]Meningiomas,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBdz.00,47848.0,[M]Meningioma NOS,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
Benign neoplasm of brain and other parts of central nervous system,BBe5.11,21247.0,[M]Acoustic neuroma,Diagnosis of Benign neoplasm of brain and other parts of central nervous system
