Disease,Readcode,Medcode,ReadcodeDescr,Category
Peripheral arterial disease,7A44400,24229,Percutaneous transluminal insertion of iliac artery stent,Other PAD procedures (3)
Peripheral arterial disease,7A44y00,28894,Other specified transluminal operation on iliac artery,Other PAD procedures (3)
Peripheral arterial disease,7A44z00,55877,Transluminal operation on iliac artery NOS,Other PAD procedures (3)
Peripheral arterial disease,7A47.00,9099,Other emergency bypass of femoral artery or popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A47.11,72491,Other emerg bypass femoral or popliteal art by anastomosis,Other PAD procedures (3)
Peripheral arterial disease,7A47.13,63238,Other emergency bypass of deep femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A47.14,39776,Other emergency bypass of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A47.15,97606,Other emergency bypass of superficial femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A47.16,11766,Other emergency bypass of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A47000,43651,Emerg bypass femoral art by fem/pop art anast c prosth NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47100,67818,Emerg bypass popliteal art by pop/pop art anast c prosth NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47200,52342,Emerg bypass femoral art by fem/pop a anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47300,60693,Emerg bypass pop art by pop/pop art anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47400,66820,Emerg bypass femoral art by fem/tib art anast c prosth NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47600,96255,Emerg bypass femoral art by fem/tib a anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47700,66879,Emerg bypass pop art by pop/tib art anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47B00,62775,Emerg bypass pop art by pop/peron art anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47C00,48939,Emerg bypass femoral artery by fem/fem art anastomosis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47D00,70922,Emerg bypass popliteal artery by pop/fem art anastomosis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A47y00,65692,Other emergency bypass of femoral or popliteal artery OS,Other PAD procedures (3)
Peripheral arterial disease,7A47z00,68320,Other emergency bypass of femoral or popliteal artery NOS,Other PAD procedures (3)
Peripheral arterial disease,7A48.00,24692,Other bypass of femoral artery or popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A48.11,61974,Other bypass of femoral or popliteal artery by anastomosis,Other PAD procedures (3)
Peripheral arterial disease,7A48.12,37787,Other bypass of common femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A48.14,18060,Other bypass of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A48.15,12331,Other bypass of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A48.16,40732,Other bypass of superficial femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A48000,27580,Bypass femoral artery by fem/pop art anast c prosthesis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48100,64555,Bypass popliteal artery by pop/pop a anast c prosthesis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48200,28030,Bypass femoral artery by fem/pop art anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48300,24097,Bypass popliteal artery by pop/pop a anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48400,39877,Bypass femoral artery by fem/tib art anast c prosthesis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48500,60465,Bypass popliteal artery by pop/tib a anast c prosthesis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48600,41823,Bypass femoral artery by fem/tib art anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48700,48700,Bypass popliteal artery by pop/tib a anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48800,67982,Bypass femoral artery by fem/peron a anast c prosthesis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48A00,53675,Bypass femoral artery by fem/peron a anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48B00,68412,Bypass popliteal art by pop/peron art anast c vein graft NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48C00,45428,Bypass femoral artery by femoral/femoral art anastomosis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48D00,42115,Bypass popliteal artery by pop/fem artery anastomosis NEC,Other PAD procedures (3)
Peripheral arterial disease,7A48E00,22016,Femoro-femoral prosthetic cross over graft,Other PAD procedures (3)
Peripheral arterial disease,7A48y00,42640,Other bypass of femoral artery or popliteal artery OS,Other PAD procedures (3)
Peripheral arterial disease,7A48z00,2066,Other bypass of femoral artery or popliteal artery NOS,Other PAD procedures (3)
Peripheral arterial disease,7A49.00,31338,Reconstruction of femoral artery or popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A49.11,73822,Reconstruction of common femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A49.13,63396,Reconstruction of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A49.14,28125,Reconstruction of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A49.15,96809,Reconstruction of superficial femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A49000,28777,Endarterectomy and patch repair of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A49100,52695,Endarterectomy and patch repair of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A49200,18816,Endarterectomy of femoral artery NEC,Other PAD procedures (3)
Peripheral arterial disease,7A49300,36136,Endarterectomy of popliteal artery NEC,Other PAD procedures (3)
Peripheral arterial disease,7A49400,57793,Profundoplasty femoral artery & patch repair deep fem artery,Other PAD procedures (3)
Peripheral arterial disease,7A49500,63605,Profundoplasty and patch repair of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A49600,47835,Profundoplasty of femoral artery NEC,Other PAD procedures (3)
Peripheral arterial disease,7A49700,65669,Profundoplasty of popliteal artery NEC,Other PAD procedures (3)
Peripheral arterial disease,7A49800,52869,Reconstruction of femoral artery with vein graft,Other PAD procedures (3)
Peripheral arterial disease,7A49900,69519,Reconstruction of popliteal artery with vein graft,Other PAD procedures (3)
Peripheral arterial disease,7A49y00,67083,Reconstruction of femoral or popliteal artery OS,Other PAD procedures (3)
Peripheral arterial disease,7A49z00,6617,Reconstruction of femoral or popliteal artery NOS,Other PAD procedures (3)
Peripheral arterial disease,7A4A.00,40397,Other open operations on femoral artery or popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A.11,60212,Other open operations on common femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A.13,20892,Other open operations on popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A.14,49319,Other open operations on superficial femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A000,33555,Repair of femoral artery NEC,Other PAD procedures (3)
Peripheral arterial disease,7A4A100,28119,Repair of popliteal artery NEC,Other PAD procedures (3)
Peripheral arterial disease,7A4A200,9119,Open embolectomy of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A211,16363,Open thrombectomy of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A212,17336,Open femoral embolectomy,Other PAD procedures (3)
Peripheral arterial disease,7A4A300,39437,Open embolectomy popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A311,42645,Open thrombectomy of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4A700,63368,Repair of femoral artery with temporary silastic shunt,Other PAD procedures (3)
Peripheral arterial disease,7A4A800,66869,Repair of popliteal artery with temporary silastic shunt,Other PAD procedures (3)
Peripheral arterial disease,7A4Ay00,24677,Other open operation on femoral or popliteal artery OS,Other PAD procedures (3)
Peripheral arterial disease,7A4B000,6356,Percutaneous transluminal angioplasty of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4B100,29112,Percutaneous transluminal angioplasty of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4B200,6256,Percutaneous transluminal embolectomy of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4B300,52289,Percutaneous transluminal embolectomy of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4B400,71041,Percutaneous transluminal embolisation of femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A4B500,40619,Percutaneous transluminal embolisation of popliteal artery,Other PAD procedures (3)
Peripheral arterial disease,7A4B800,18030,Percut translum thrombolysis femoral graft streptokinase,Other PAD procedures (3)
Peripheral arterial disease,7A4B900,81445,Percutaneous transluminal insertion of stent femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A50.00,20657,Revision of reconstruction of artery,Other PAD procedures (3)
Peripheral arterial disease,7A50000,54071,Revision of reconstruction involving aorta,Other PAD procedures (3)
Peripheral arterial disease,7A50100,49273,Revision of reconstruction involving iliac artery,Other PAD procedures (3)
Peripheral arterial disease,7A50200,18038,Revision of reconstruction involving femoral artery,Other PAD procedures (3)
Peripheral arterial disease,7A50300,65286,Revision of reconstruction of popliteal artery,Other PAD procedures (3)
